variable	feature	coef	cor	var_name	feature_name
188.06	YDL106C	-0.132631699465	-0.882352941176	L-2-Amino-6-oxoheptanedioate; N-Acetyl-L-glutamate	PHO2;BAS2;GRF10
188.06	YGL073W	0.129483602606	0.896800825593	L-2-Amino-6-oxoheptanedioate; N-Acetyl-L-glutamate	HSF1
188.06	YLR131C	-0.0375015223332	-0.907120743034	L-2-Amino-6-oxoheptanedioate; N-Acetyl-L-glutamate	ACE2
188.06	YLR403W	0.0323875530502	0.8782249742	L-2-Amino-6-oxoheptanedioate; N-Acetyl-L-glutamate	SFP1
188.06	YLR451W	0.000234244142767	0.927760577915	L-2-Amino-6-oxoheptanedioate; N-Acetyl-L-glutamate	LEU3
128.04	YDL056W	-0.0380173692683	-0.81217750258	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	MBP1
128.04	YEL009C	0.125413038727	0.90092879257	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	GCN4;AAS3;ARG9
128.04	YER161C	0.00839675197029	0.917440660475	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	SPT2;SIN1;SPM2
128.04	YLR131C	-0.0406887558478	-0.859649122807	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	ACE2
128.04	YLR176C	-0.0373910704159	-0.729618163055	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	RFX1;CRT1
128.04	YLR451W	0.0360982233713	0.869969040248	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	LEU3
128.04	YML007W	0.0635973181583	0.849329205366	1-Pyrroline-4-hydroxy-2-carboxylate; Pidolic acid; 4-Oxoproline; L-1-Pyrroline-3-hydroxy-5-carboxylate	YAP1;PAR1;PDR4;SNQ3
132.03	YBR240C	0.0134057711858	0.836945304438	L-Aspartate; D-Aspartate	THI2;PHO6
132.03	YDL106C	0.00692031851676	0.770897832817	L-Aspartate; D-Aspartate	PHO2;BAS2;GRF10
132.03	YGL073W	-0.0477604352223	-0.801857585139	L-Aspartate; D-Aspartate	HSF1
132.03	YKL112W	0.0545605695425	0.853457172343	L-Aspartate; D-Aspartate	ABF1;BAF1;OBF1;REB2;SBF1
132.03	YLR228C	0.0698575141246	0.84520123839	L-Aspartate; D-Aspartate	ECM22
132.03	YLR403W	-0.0359530348307	-0.857585139319	L-Aspartate; D-Aspartate	SFP1
132.03	YNL216W	-0.0936154732078	-0.865841073271	L-Aspartate; D-Aspartate	RAP1;GRF1;TUF1
132.03	YOR113W	0.0672260510779	0.698658410733	L-Aspartate; D-Aspartate	AZF1
132.03	YPL248C	-0.0820846823194	-0.839009287926	L-Aspartate; D-Aspartate	GAL4
145.06	YDL106C	-0.079657720321	-0.84520123839	L-Glutamine; 3-Ureidoisobutyrate; Isoglutamine	PHO2;BAS2;GRF10
145.06	YEL009C	0.12829666687	0.843137254902	L-Glutamine; 3-Ureidoisobutyrate; Isoglutamine	GCN4;AAS3;ARG9
145.06	YGL073W	0.0577081638268	0.826625386997	L-Glutamine; 3-Ureidoisobutyrate; Isoglutamine	HSF1
145.06	YLR131C	-0.0212257267735	-0.892672858617	L-Glutamine; 3-Ureidoisobutyrate; Isoglutamine	ACE2
145.06	YLR451W	0.00178357970735	0.90092879257	L-Glutamine; 3-Ureidoisobutyrate; Isoglutamine	LEU3
127.05	YDL106C	-0.0908514119093	-0.849329205366	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	PHO2;BAS2;GRF10
127.05	YEL009C	0.050990023382	0.855521155831	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	GCN4;AAS3;ARG9
127.05	YER161C	0.000532305515852	0.942208462332	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	SPT2;SIN1;SPM2
127.05	YGL073W	0.0536341225392	0.808049535604	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	HSF1
127.05	YLR131C	-0.0571320607826	-0.907120743034	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	ACE2
127.05	YLR403W	0.0128470269834	0.752321981424	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	SFP1
127.05	YLR451W	0.0328386082388	0.915376676987	5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate	LEU3
182.97	YDR463W	-0.0288368492486	-0.750257997936	3-Phosphonooxypyruvate	STP1;BAP1;SSY2
182.97	YHR206W	-0.0149402027512	-0.797729618163	3-Phosphonooxypyruvate	SKN7;BRY1;POS9
182.97	YPL089C	-0.135102540344	-0.77915376677	3-Phosphonooxypyruvate	RLM1
171.01	YBL103C	-0.0557878721685	-0.704850361197	sn-Glycerol 3-phosphate	RTG3
171.01	YIL131C	-0.0307856762805	-0.775025799794	sn-Glycerol 3-phosphate	FKH1
171.01	YPR199C	-0.211775623967	-0.793601651187	sn-Glycerol 3-phosphate	ARR1;ACR1;YAP8
241.08	YDL056W	-0.0541698080574	-0.801857585139	Thymidine	MBP1
241.08	YDL170W	-0.0369766952136	-0.673890608875	Thymidine	UGA3
241.08	YDR123C	-0.0422108696353	-0.729618163055	Thymidine	INO2;DIE1;SCS1
241.08	YDR259C	0.00502376892947	0.797729618163	Thymidine	YAP6;HAL7
241.08	YER161C	0.0354003080061	0.733746130031	Thymidine	SPT2;SIN1;SPM2
241.08	YER169W	-0.0328759263372	-0.640866873065	Thymidine	RPH1
241.08	YGL237C	0.0179157878957	0.721362229102	Thymidine	HAP2
241.08	YKL043W	0.0104487220771	0.647058823529	Thymidine	PHD1
241.08	YKL062W	-0.0424075631079	-0.68008255934	Thymidine	MSN4
241.08	YLR451W	0.00282335966058	0.795665634675	Thymidine	LEU3
241.08	YML027W	-0.0177216021714	-0.686274509804	Thymidine	YOX1
241.08	YMR016C	-0.0275457989237	-0.696594427245	Thymidine	SOK2
241.08	YMR037C	-0.0617221707736	-0.682146542828	Thymidine	MSN2
241.08	YNL068C	0.00489524863565	0.820433436533	Thymidine	FKH2
241.08	YOL108C	-0.0605882680371	-0.826625386997	Thymidine	INO4
241.08	YPL038W	0.037181358864	0.702786377709	Thymidine	MET31
213.12	YDR043C	0.0641814823532	0.665634674923	Dethiobiotin	NRG1;MSS1
213.12	YDR463W	0.0317646632669	0.77915376677	Dethiobiotin	STP1;BAP1;SSY2
213.12	YGL131C	0.0115475906245	0.636738906089	Dethiobiotin	SNT2
